Country,Year,lvl4,Vessel_length,Area,FU,kw_days,Days_at_sea,No_vessels
UKE,2009,TBB_DEF,24<40m,27.7.g,NA,68896.91,116.39,22
UKE,2009,TBB_DEF,24<40m,27.7.h,NA,1223074.09,2016.69,100
UKE,2010,FPO_CRU,all,27.7.d,NA,1096001.25,10981.23,560
UKE,2010,FPO_CRU,all,27.7.e,NA,1528494.08,13641.27,920
UKE,2010,FPO_CRU,all,27.7.f,NA,854610.3,6167.68,498
UKE,2010,FPO_CRU,all,27.7.g,NA,205280.98,2129.82,196
UKE,2010,GNS_DEF,all,27.7.c,NA,53352.01,72,2
UKE,2010,GNS_DEF,all,27.7.d,NA,945026.02,14037.74,1132
UKE,2010,GNS_DEF,all,27.7.e,NA,534890.93,6351.81,1261
UKE,2010,GNS_DEF,all,27.7.f,NA,210943.53,2107.8,523
UKE,2010,GNS_DEF,all,27.7.g,NA,193598.72,952.91,76
UKE,2010,GNS_DEF,all,27.7.h,NA,139541.99,530.44,46
UKE,2010,GNS_DEF,all,27.7.j,NA,40603.21,153.52,17
UKE,2010,GNS_SPF,all,27.7.f,NA,53436.22,306,25
UKE,2010,GTR_DEF,all,27.7.e,NA,5830.5,25.5,8
UKE,2010,GTR_DEF,all,27.7.f,NA,64.6,1,1
UKE,2010,GTR_DEF,all,27.7.g,NA,7110,29.5,3
UKE,2010,GTR_DEF,all,27.7.h,NA,3829,15.5,2
UKE,2010,GTR_DEF,all,27.7.j,NA,138,1,1
UKE,2010,LLS_FIF,all,27.7.e,NA,373522.24,5923.33,922
UKE,2010,LLS_FIF,all,27.7.f,NA,130153.92,4763.12,549
UKE,2010,LLS_FIF,all,27.7.g,NA,8581.34,190.5,45
UKE,2010,LLS_FIF,all,27.7.h,NA,5803,49.25,3
UKE,2010,LLS_FIF,all,27.7.j,NA,1180,3.33,1
UKE,2010,LLS_FIF,all,27.7.k,NA,8431.33,31.78,3
UKE,2010,MIS_MIS,all,27.7.b,NA,363917.86,62.78,5
UKE,2010,MIS_MIS,all,27.7.c,NA,218413.44,35.56,4
UKE,2010,MIS_MIS,all,27.7.d,NA,1776104.78,9177.31,757
UKE,2010,MIS_MIS,all,27.7.e,NA,2030744.95,7989.09,729
UKE,2010,MIS_MIS,all,27.7.f,NA,72616.38,649.05,163
UKE,2010,MIS_MIS,all,27.7.g,NA,13260.45,80.43,22
UKE,2010,MIS_MIS,all,27.7.h,NA,1613.25,2.41,2
UKE,2010,MIS_MIS,all,27.7.j,NA,747389.06,211,10
UKE,2010,MIS_MIS,all,27.7.k,NA,15870.48,3.63,3
UKE,2010,OTB_CRU,<10m,27.7.d,NA,141898.73,1326.71,109
UKE,2010,OTB_CRU,10<24m,27.7.d,NA,146198.59,709.22,34
UKE,2010,OTB_DEF,<10m,27.7.d,NA,96016.86,889,68
UKE,2010,OTB_DEF,<10m,27.7.e,NA,398543.95,3117.25,340
UKE,2010,OTB_DEF,<10m,27.7.f,NA,59344.67,616,106
UKE,2010,OTB_DEF,<10m,27.7.g,NA,641,8.5,5
UKE,2010,OTB_DEF,>=40m,27.7.b,NA,16231.08,18.59,1
UKE,2010,OTB_DEF,>=40m,27.7.c,NA,3283.82,3.76,1
UKE,2010,OTB_DEF,>=40m,27.7.j,NA,2007.9,2.3,1
UKE,2010,OTB_DEF,>=40m,27.7.k,NA,5103.69,5.85,1
UKE,2010,OTB_DEF,10<24m,27.7.d,NA,2226,16.5,4
UKE,2010,OTB_DEF,10<24m,27.7.e,NA,1611996.75,8576.17,324
UKE,2010,OTB_DEF,10<24m,27.7.f,NA,246794.27,1160.3,73
UKE,2010,OTB_DEF,10<24m,27.7.g,NA,44418.7,115.45,15
UKE,2010,OTB_DEF,10<24m,27.7.h,NA,17584.5,44.07,4
UKE,2010,OTB_DEF,24<40m,27.7.b,NA,58613.3,102.9,17
UKE,2010,OTB_DEF,24<40m,27.7.c,NA,36114.13,42.68,8
UKE,2010,OTB_DEF,24<40m,27.7.e,NA,1845,2.5,1
UKE,2010,OTB_DEF,24<40m,27.7.f,NA,1381.25,6.25,2
UKE,2010,OTB_DEF,24<40m,27.7.g,NA,151123.43,268.65,31
UKE,2010,OTB_DEF,24<40m,27.7.h,NA,193022.23,300.84,26
UKE,2010,OTB_DEF,24<40m,27.7.j,NA,780349.63,1210.49,57
UKE,2010,OTB_DEF,24<40m,27.7.k,NA,67259.01,75.18,6
UKE,2010,SSC_DEF,all,27.7.e,NA,69984.76,73.74,7
UKE,2010,SSC_DEF,all,27.7.g,NA,5062.5,3.38,1
UKE,2010,TBB_CRU,10<24m,27.7.d,NA,164.25,0.75,1
UKE,2010,TBB_DEF,<10m,27.7.d,NA,13179,81,5
UKE,2010,TBB_DEF,<10m,27.7.e,NA,221,1,1
UKE,2010,TBB_DEF,10<24m,27.7.d,NA,233587.67,1179.05,50
UKE,2010,TBB_DEF,10<24m,27.7.e,NA,571061.18,2327.48,67
UKE,2010,TBB_DEF,10<24m,27.7.f,NA,136044.29,611.59,42
UKE,2010,TBB_DEF,10<24m,27.7.g,NA,38551.29,173.57,20
UKE,2010,TBB_DEF,10<24m,27.7.h,NA,21302.49,95.61,12
UKE,2010,TBB_DEF,24<40m,27.7.d,NA,38433.08,119.31,10
UKE,2010,TBB_DEF,24<40m,27.7.e,NA,1656929.24,2743.55,127
UKE,2010,TBB_DEF,24<40m,27.7.f,NA,157719.57,307,35
UKE,2010,TBB_DEF,24<40m,27.7.g,NA,71365.64,150.11,21
UKE,2010,TBB_DEF,24<40m,27.7.h,NA,1082578.61,1780.22,80
UKE,2011,FPO_CRU,all,27.7.d,NA,1061813.81,10612.14,529
UKE,2011,FPO_CRU,all,27.7.e,NA,1490060.84,13441.64,899
UKE,2011,FPO_CRU,all,27.7.f,NA,889361.88,6294.85,462
UKE,2011,FPO_CRU,all,27.7.g,NA,149787.43,1696.77,213
UKE,2011,GNS_DEF,all,27.7.d,NA,766575.64,12663.74,1081
UKE,2011,GNS_DEF,all,27.7.e,NA,556001.35,6754.26,1191
UKE,2011,GNS_DEF,all,27.7.f,NA,233327.84,2309.22,490
UKE,2011,GNS_DEF,all,27.7.g,NA,168874.86,847.29,85
UKE,2011,GNS_DEF,all,27.7.h,NA,120071.02,473.97,40
UKE,2011,GNS_DEF,all,27.7.j,NA,21062.84,76.33,13
UKE,2011,GNS_SPF,all,27.7.f,NA,73633.26,353.5,29
UKE,2011,GTR_DEF,all,27.7.e,NA,33542.66,169.34,12
UKE,2011,GTR_DEF,all,27.7.f,NA,7021.3,29.5,5
UKE,2011,GTR_DEF,all,27.7.g,NA,34967.5,150.5,8
UKE,2011,GTR_DEF,all,27.7.h,NA,9757.34,40.66,4
UKE,2011,GTR_DEF,all,27.7.j,NA,268,2,1
UKE,2011,LLS_FIF,all,27.7.e,NA,373119.02,6022.92,975
UKE,2011,LLS_FIF,all,27.7.f,NA,145489.66,5283.25,559
UKE,2011,LLS_FIF,all,27.7.g,NA,11341.02,232.17,52
UKE,2011,LLS_FIF,all,27.7.h,NA,1360,11.33,2
UKE,2011,LLS_FIF,all,27.7.k,NA,1881,11,1
UKE,2011,MIS_MIS,all,27.7.b,NA,98254.56,22.83,4
UKE,2011,MIS_MIS,all,27.7.c,NA,82458.99,14.02,3
UKE,2011,MIS_MIS,all,27.7.d,NA,1909319.06,10569.42,922
UKE,2011,MIS_MIS,all,27.7.e,NA,2234840.12,9135.59,938
UKE,2011,MIS_MIS,all,27.7.f,NA,122614.15,1190.58,277
UKE,2011,MIS_MIS,all,27.7.g,NA,7560.06,121,41
UKE,2011,MIS_MIS,all,27.7.h,NA,139523.39,62.41,9
UKE,2011,MIS_MIS,all,27.7.j,NA,699966.49,208.62,7
UKE,2011,MIS_MIS,all,27.7.k,NA,921.28,5.17,5
UKE,2011,OTB_CRU,<10m,27.7.d,NA,203473.12,1582.04,134
UKE,2011,OTB_CRU,10<24m,27.7.d,NA,125632.25,635.12,40
UKE,2011,OTB_CRU,24<40m,27.7.d,NA,4699,6.5,2
UKE,2011,OTB_DEF,<10m,27.7.d,NA,80401.78,718.25,86
UKE,2011,OTB_DEF,<10m,27.7.e,NA,288807.92,2418.63,309
UKE,2011,OTB_DEF,<10m,27.7.f,NA,45013.48,425.33,73
UKE,2011,OTB_DEF,<10m,27.7.g,NA,2152.11,11.5,3
UKE,2011,OTB_DEF,>=40m,27.7.b,NA,118696.83,135.96,7
UKE,2011,OTB_DEF,>=40m,27.7.c,NA,60556.96,69.37,6
UKE,2011,OTB_DEF,>=40m,27.7.j,NA,4532.55,5.19,3
UKE,2011,OTB_DEF,>=40m,27.7.k,NA,1071.41,1.23,1
UKE,2011,OTB_DEF,10<24m,27.7.d,NA,11275.17,55.67,8
UKE,2011,OTB_DEF,10<24m,27.7.e,NA,1475311.14,7827.5,347
UKE,2011,OTB_DEF,10<24m,27.7.f,NA,211430.56,990.91,72
UKE,2011,OTB_DEF,10<24m,27.7.g,NA,945.17,4.42,2
UKE,2011,OTB_DEF,10<24m,27.7.h,NA,16173.53,41.33,4
UKE,2011,OTB_DEF,24<40m,27.7.b,NA,37533.61,62.05,13
UKE,2011,OTB_DEF,24<40m,27.7.c,NA,123993.4,139.78,6
UKE,2011,OTB_DEF,24<40m,27.7.e,NA,5509.64,8.27,2
UKE,2011,OTB_DEF,24<40m,27.7.g,NA,131338.07,205.12,26
UKE,2011,OTB_DEF,24<40m,27.7.h,NA,130265.65,192.59,17
UKE,2011,OTB_DEF,24<40m,27.7.j,NA,909653.3,1436.82,59
UKE,2011,OTB_DEF,24<40m,27.7.k,NA,73833.31,83.34,8
UKE,2011,SSC_DEF,all,27.7.e,NA,137540.72,124.04,8
UKE,2011,TBB_CRU,<10m,27.7.d,NA,61.5,1,2
UKE,2011,TBB_DEF,<10m,27.7.d,NA,420,2,1
UKE,2011,TBB_DEF,<10m,27.7.e,NA,221,1,1
UKE,2011,TBB_DEF,10<24m,27.7.d,NA,179022.64,878.21,33
UKE,2011,TBB_DEF,10<24m,27.7.e,NA,699064.24,2907.32,79
UKE,2011,TBB_DEF,10<24m,27.7.f,NA,131297.16,575.61,37
UKE,2011,TBB_DEF,10<24m,27.7.g,NA,28833.1,130.57,14
UKE,2011,TBB_DEF,10<24m,27.7.h,NA,40006.57,181.11,13
UKE,2011,TBB_DEF,24<40m,27.7.d,NA,21969.5,56.5,5
UKE,2011,TBB_DEF,24<40m,27.7.e,NA,1619779.06,2777.78,127
UKE,2011,TBB_DEF,24<40m,27.7.f,NA,63462.92,134.65,23
UKE,2011,TBB_DEF,24<40m,27.7.g,NA,54626.54,104,13
UKE,2011,TBB_DEF,24<40m,27.7.h,NA,1245253.86,2026.88,85
UKE,2012,FPO_CRU,all,27.7.d,NA,1268151.74,12053.37,552
UKE,2012,FPO_CRU,all,27.7.e,NA,1475811.66,12899.52,901
UKE,2012,FPO_CRU,all,27.7.f,NA,858443.13,6383.03,488
UKE,2012,FPO_CRU,all,27.7.g,NA,144644.53,1600.5,197
UKE,2012,GNS_DEF,all,27.7.c,NA,50891.88,68.68,2
UKE,2012,GNS_DEF,all,27.7.d,NA,541716.34,7842.74,937
UKE,2012,GNS_DEF,all,27.7.e,NA,620170.25,7910.46,1269
UKE,2012,GNS_DEF,all,27.7.f,NA,244204.81,2717.3,577
UKE,2012,GNS_DEF,all,27.7.g,NA,181668.14,874.34,111
UKE,2012,GNS_DEF,all,27.7.h,NA,124496.43,503.58,46
UKE,2012,GNS_DEF,all,27.7.j,NA,44112,116.02,13
UKE,2012,GNS_DEF,all,27.7.k,NA,5662,19,1
UKE,2012,GNS_SPF,all,27.7.f,NA,71868.85,305.75,32
UKE,2012,GTR_DEF,all,27.7.e,NA,21496.33,103.51,14
UKE,2012,GTR_DEF,all,27.7.f,NA,18247,82.75,7
UKE,2012,GTR_DEF,all,27.7.g,NA,62840,252.25,13
UKE,2012,GTR_DEF,all,27.7.h,NA,12010.74,47.01,6
UKE,2012,LLS_FIF,all,27.7.e,NA,390803.06,6315.34,960
UKE,2012,LLS_FIF,all,27.7.f,NA,137786.87,5254.16,587
UKE,2012,LLS_FIF,all,27.7.g,NA,8156.04,167.5,37
UKE,2012,MIS_MIS,all,27.7.b,NA,126899.91,27.13,3
UKE,2012,MIS_MIS,all,27.7.c,NA,140584.14,28.22,5
UKE,2012,MIS_MIS,all,27.7.d,NA,1915689.57,13352.18,1206
UKE,2012,MIS_MIS,all,27.7.e,NA,2599137.89,8896.71,902
UKE,2012,MIS_MIS,all,27.7.f,NA,123207.82,1050.83,253
UKE,2012,MIS_MIS,all,27.7.g,NA,5224.62,70.08,29
UKE,2012,MIS_MIS,all,27.7.h,NA,71298.7,31.53,7
UKE,2012,MIS_MIS,all,27.7.j,NA,615459.66,212.56,7
UKE,2012,OTB_CRU,<10m,27.7.d,NA,160079.39,1495.37,142
UKE,2012,OTB_CRU,10<24m,27.7.d,NA,158308,770.75,40
UKE,2012,OTB_DEF,<10m,27.7.d,NA,136116.35,1408,91
UKE,2012,OTB_DEF,<10m,27.7.e,NA,370230.01,3151.09,309
UKE,2012,OTB_DEF,<10m,27.7.f,NA,44330.66,414.5,75
UKE,2012,OTB_DEF,<10m,27.7.g,NA,1300.74,7.5,3
UKE,2012,OTB_DEF,10<24m,27.7.d,NA,1229,8.5,3
UKE,2012,OTB_DEF,10<24m,27.7.e,NA,1358499.36,7227.97,335
UKE,2012,OTB_DEF,10<24m,27.7.f,NA,202073.93,939.66,56
UKE,2012,OTB_DEF,10<24m,27.7.g,NA,856,4,2
UKE,2012,OTB_DEF,10<24m,27.7.h,NA,10520.06,26.36,3
UKE,2012,OTB_DEF,24<40m,27.7.b,NA,98395.75,157.1,23
UKE,2012,OTB_DEF,24<40m,27.7.c,NA,1539.64,2.82,3
UKE,2012,OTB_DEF,24<40m,27.7.e,NA,2931.92,4.96,2
UKE,2012,OTB_DEF,24<40m,27.7.f,NA,2451.05,5.48,2
UKE,2012,OTB_DEF,24<40m,27.7.g,NA,266868.78,421.73,38
UKE,2012,OTB_DEF,24<40m,27.7.h,NA,108415.34,158.57,21
UKE,2012,OTB_DEF,24<40m,27.7.j,NA,716214.04,1163.49,61
UKE,2012,OTB_DEF,24<40m,27.7.k,NA,1100.5,1.78,2
UKE,2012,SSC_DEF,all,27.7.e,NA,106987.93,107.5,10
UKE,2012,TBB_DEF,<10m,27.7.d,NA,8470,53,6
UKE,2012,TBB_DEF,>=40m,27.7.e,NA,7500,5,1
UKE,2012,TBB_DEF,10<24m,27.7.d,NA,229681.59,1130.29,41
UKE,2012,TBB_DEF,10<24m,27.7.e,NA,943172.05,3987.63,111
UKE,2012,TBB_DEF,10<24m,27.7.f,NA,165791.97,752.5,37
UKE,2012,TBB_DEF,10<24m,27.7.g,NA,19662.12,89.1,9
UKE,2012,TBB_DEF,10<24m,27.7.h,NA,11685.71,47.81,9
UKE,2012,TBB_DEF,24<40m,27.7.d,NA,11809.07,20.83,4
UKE,2012,TBB_DEF,24<40m,27.7.e,NA,1530568.09,2661.37,113
UKE,2012,TBB_DEF,24<40m,27.7.f,NA,200430.98,382.56,35
UKE,2012,TBB_DEF,24<40m,27.7.g,NA,113659.63,224.81,29
UKE,2012,TBB_DEF,24<40m,27.7.h,NA,752657.73,1203.31,55
UKE,2013,FPO_CRU,all,27.7.d,NA,1165686.46,11182.4,567
UKE,2013,FPO_CRU,all,27.7.e,NA,1507356.11,12121.23,782
UKE,2013,FPO_CRU,all,27.7.f,NA,842347.8,6388.92,454
UKE,2013,FPO_CRU,all,27.7.g,NA,150228.37,1686.91,178
UKE,2013,FPO_CRU,all,27.7.h,NA,9594,32.5,4
UKE,2013,GNS_DEF,all,27.7.c,NA,295.55,0.61,1
UKE,2013,GNS_DEF,all,27.7.d,NA,525534.21,7695.58,852
UKE,2013,GNS_DEF,all,27.7.e,NA,564131.68,7404.81,1238
UKE,2013,GNS_DEF,all,27.7.f,NA,210054.82,2222.81,437
UKE,2013,GNS_DEF,all,27.7.g,NA,213135.96,1005.23,88
UKE,2013,GNS_DEF,all,27.7.h,NA,131070.47,519.71,45
UKE,2013,GNS_DEF,all,27.7.j,NA,107922.96,250.37,18
UKE,2013,GNS_DEF,all,27.7.k,NA,52341.22,107.92,2
UKE,2013,GNS_SPF,all,27.7.f,NA,44442.8,198,17
UKE,2013,GTR_DEF,all,27.7.e,NA,26428.83,120.71,18
UKE,2013,GTR_DEF,all,27.7.f,NA,25828.79,88.88,10
UKE,2013,GTR_DEF,all,27.7.g,NA,43640.07,150.41,14
UKE,2013,GTR_DEF,all,27.7.h,NA,36771.61,98.27,7
UKE,2013,LLS_FIF,all,27.7.b,NA,9450.26,19.27,4
UKE,2013,LLS_FIF,all,27.7.c,NA,119972.07,185.14,9
UKE,2013,LLS_FIF,all,27.7.e,NA,336623.46,5485.5,820
UKE,2013,LLS_FIF,all,27.7.f,NA,162388.33,5450.25,572
UKE,2013,LLS_FIF,all,27.7.g,NA,9446.04,188,32
UKE,2013,LLS_FIF,all,27.7.j,NA,78437.45,115.11,12
UKE,2013,LLS_FIF,all,27.7.k,NA,16441.59,26.31,3
UKE,2013,MIS_MIS,all,27.7.b,NA,135274.1,19,2
UKE,2013,MIS_MIS,all,27.7.c,NA,105728.92,16.89,2
UKE,2013,MIS_MIS,all,27.7.d,NA,1836598.85,11543.53,938
UKE,2013,MIS_MIS,all,27.7.e,NA,2233541.24,8171.6,755
UKE,2013,MIS_MIS,all,27.7.f,NA,112536.16,1088.48,215
UKE,2013,MIS_MIS,all,27.7.g,NA,17332.74,128.3,31
UKE,2013,MIS_MIS,all,27.7.h,NA,29601.78,17.56,11
UKE,2013,MIS_MIS,all,27.7.j,NA,100943.39,16.97,3
UKE,2013,OTB_CRU,<10m,27.7.d,NA,133949.2,1384.75,117
UKE,2013,OTB_CRU,10<24m,27.7.d,NA,164904,831,34
UKE,2013,OTB_DEF,<10m,27.7.d,NA,136610.62,1323,79
UKE,2013,OTB_DEF,<10m,27.7.e,NA,333161.26,2904.5,295
UKE,2013,OTB_DEF,<10m,27.7.f,NA,50145.49,457.5,74
UKE,2013,OTB_DEF,<10m,27.7.g,NA,2411.68,22,4
UKE,2013,OTB_DEF,10<24m,27.7.d,NA,469,3.5,1
UKE,2013,OTB_DEF,10<24m,27.7.e,NA,1421956.77,7326.82,323
UKE,2013,OTB_DEF,10<24m,27.7.f,NA,148167.98,692.14,46
UKE,2013,OTB_DEF,10<24m,27.7.g,NA,4484.83,16.58,4
UKE,2013,OTB_DEF,10<24m,27.7.h,NA,6286.62,16.78,5
UKE,2013,OTB_DEF,10<24m,27.7.j,NA,137.5,0.62,1
UKE,2013,OTB_DEF,24<40m,27.7.b,NA,33540.59,67.76,14
UKE,2013,OTB_DEF,24<40m,27.7.c,NA,14660.53,28.51,7
UKE,2013,OTB_DEF,24<40m,27.7.d,NA,1976.6,3.33,2
UKE,2013,OTB_DEF,24<40m,27.7.e,NA,6635,13,3
UKE,2013,OTB_DEF,24<40m,27.7.g,NA,196977.21,311.81,40
UKE,2013,OTB_DEF,24<40m,27.7.h,NA,172072.52,243.15,23
UKE,2013,OTB_DEF,24<40m,27.7.j,NA,1209049.06,2006.91,87
UKE,2013,OTB_DEF,24<40m,27.7.k,NA,1185.71,1.86,2
UKE,2013,SSC_DEF,all,27.7.e,NA,66015.8,81.05,13
UKE,2013,TBB_CRU,10<24m,27.7.d,NA,1988,10.25,3
UKE,2013,TBB_DEF,<10m,27.7.d,NA,13982.5,67,7
UKE,2013,TBB_DEF,<10m,27.7.e,NA,221,1,1
UKE,2013,TBB_DEF,10<24m,27.7.d,NA,193334.87,958.2,42
UKE,2013,TBB_DEF,10<24m,27.7.e,NA,888394.2,3777.85,103
UKE,2013,TBB_DEF,10<24m,27.7.f,NA,175534.07,766.31,43
UKE,2013,TBB_DEF,10<24m,27.7.g,NA,27388,124.09,15
UKE,2013,TBB_DEF,10<24m,27.7.h,NA,21845.75,96.94,10
UKE,2013,TBB_DEF,24<40m,27.7.d,NA,5542.3,18.2,3
UKE,2013,TBB_DEF,24<40m,27.7.e,NA,1366916.01,2343.56,104
UKE,2013,TBB_DEF,24<40m,27.7.f,NA,263334.5,480.05,38
UKE,2013,TBB_DEF,24<40m,27.7.g,NA,79213.13,133.41,24
UKE,2013,TBB_DEF,24<40m,27.7.h,NA,871857.94,1354.68,53
UKE,2014,FPO_CRU,all,27.7.d,NA,1036540.67,10261.34,501
UKE,2014,FPO_CRU,all,27.7.e,NA,1657570.62,13694.75,868
UKE,2014,FPO_CRU,all,27.7.f,NA,856183.64,7033.21,497
UKE,2014,FPO_CRU,all,27.7.g,NA,185774.55,1694.25,164
UKE,2014,GNS_DEF,all,27.7.d,NA,620332.26,8727.75,919
UKE,2014,GNS_DEF,all,27.7.e,NA,536742.51,6863.92,1184
UKE,2014,GNS_DEF,all,27.7.f,NA,224280.16,2386.19,409
UKE,2014,GNS_DEF,all,27.7.g,NA,213410.65,951.65,79
UKE,2014,GNS_DEF,all,27.7.h,NA,115788.75,457.14,41
UKE,2014,GNS_DEF,all,27.7.j,NA,114037.19,324.91,26
UKE,2014,GNS_SPF,all,27.7.f,NA,51152.8,253.5,29
UKE,2014,GTR_DEF,all,27.7.e,NA,48960.02,174.39,17
UKE,2014,GTR_DEF,all,27.7.f,NA,8937.42,24.88,5
UKE,2014,GTR_DEF,all,27.7.g,NA,31196.53,98.34,7
UKE,2014,GTR_DEF,all,27.7.h,NA,49408.13,154.38,11
UKE,2014,GTR_DEF,all,27.7.j,NA,16126.32,51.47,9
UKE,2014,LLS_FIF,all,27.7.b,NA,26596.76,41.59,10
UKE,2014,LLS_FIF,all,27.7.c,NA,65535.37,101.18,10
UKE,2014,LLS_FIF,all,27.7.e,NA,341887.37,5381.17,731
UKE,2014,LLS_FIF,all,27.7.f,NA,123688.08,4687.08,488
UKE,2014,LLS_FIF,all,27.7.g,NA,14942.1,300.5,39
UKE,2014,LLS_FIF,all,27.7.h,NA,3306,6,1
UKE,2014,LLS_FIF,all,27.7.j,NA,73221.9,101.9,11
UKE,2014,LLS_FIF,all,27.7.k,NA,6869.31,10.56,3
UKE,2014,MIS_MIS,all,27.7.b,NA,244884.91,35.21,3
UKE,2014,MIS_MIS,all,27.7.d,NA,1811957.03,11249.59,919
UKE,2014,MIS_MIS,all,27.7.e,NA,1830069.74,7215.27,691
UKE,2014,MIS_MIS,all,27.7.f,NA,106207.27,1100.09,229
UKE,2014,MIS_MIS,all,27.7.g,NA,7883.99,118.27,27
UKE,2014,MIS_MIS,all,27.7.h,NA,5034.8,5.5,6
UKE,2014,MIS_MIS,all,27.7.j,NA,187769.48,45.87,10
UKE,2014,MIS_MIS,all,27.7.k,NA,221,1,1
UKE,2014,OTB_CRU,<10m,27.7.d,NA,118858.88,1275.75,114
UKE,2014,OTB_CRU,10<24m,27.7.d,NA,152361.25,756.25,31
UKE,2014,OTB_DEF,<10m,27.7.d,NA,58993.93,580.5,55
UKE,2014,OTB_DEF,<10m,27.7.e,NA,386050.63,3325.75,367
UKE,2014,OTB_DEF,<10m,27.7.f,NA,58476,525,83
UKE,2014,OTB_DEF,<10m,27.7.g,NA,336,3,1
UKE,2014,OTB_DEF,10<24m,27.7.e,NA,1683157.65,8560.07,356
UKE,2014,OTB_DEF,10<24m,27.7.f,NA,62965.45,284.47,25
UKE,2014,OTB_DEF,10<24m,27.7.g,NA,6043,20.5,5
UKE,2014,OTB_DEF,10<24m,27.7.h,NA,877.31,2.69,3
UKE,2014,OTB_DEF,24<40m,27.7.b,NA,68649.75,120.42,16
UKE,2014,OTB_DEF,24<40m,27.7.c,NA,176301.79,286.27,31
UKE,2014,OTB_DEF,24<40m,27.7.e,NA,2520.37,4.13,1
UKE,2014,OTB_DEF,24<40m,27.7.g,NA,71468.68,119.35,25
UKE,2014,OTB_DEF,24<40m,27.7.h,NA,157553.27,245.32,29
UKE,2014,OTB_DEF,24<40m,27.7.j,NA,1169708.35,1910.66,88
UKE,2014,OTB_DEF,24<40m,27.7.k,NA,28799.58,45.66,10
UKE,2014,SSC_DEF,all,27.7.e,NA,1962,3,2
UKE,2014,TBB_DEF,<10m,27.7.d,NA,27164,129,8
UKE,2014,TBB_DEF,10<24m,27.7.d,NA,158734,748,33
UKE,2014,TBB_DEF,10<24m,27.7.e,NA,821134.94,3478.46,117
UKE,2014,TBB_DEF,10<24m,27.7.f,NA,123893.78,536.31,50
UKE,2014,TBB_DEF,10<24m,27.7.g,NA,10705.22,48.44,4
UKE,2014,TBB_DEF,10<24m,27.7.h,NA,87921.46,388.81,28
UKE,2014,TBB_DEF,24<40m,27.7.d,NA,31169.4,82.5,10
UKE,2014,TBB_DEF,24<40m,27.7.e,NA,1586985.96,2638.82,119
UKE,2014,TBB_DEF,24<40m,27.7.f,NA,112792.21,208.15,27
UKE,2014,TBB_DEF,24<40m,27.7.g,NA,37497.53,82.17,17
UKE,2014,TBB_DEF,24<40m,27.7.h,NA,1031126.06,1644.11,77
UKE,2015,FPO_CRU,all,27.7.d,NA,1133445.38,10154.57,612
UKE,2015,FPO_CRU,all,27.7.e,NA,1570150.27,12993.07,885
UKE,2015,FPO_CRU,all,27.7.f,NA,987365.9,7749.79,577
UKE,2015,FPO_CRU,all,27.7.g,NA,158524.24,1499.3,172
UKE,2015,FPO_CRU,all,27.7.h,NA,47.37,0.5,1
UKE,2015,GNS_DEF,all,27.7.d,NA,547588.96,7213.12,904
UKE,2015,GNS_DEF,all,27.7.e,NA,403646.66,5395.27,1104
UKE,2015,GNS_DEF,all,27.7.f,NA,212236.73,2099.65,434
UKE,2015,GNS_DEF,all,27.7.g,NA,225391.09,948.09,79
UKE,2015,GNS_DEF,all,27.7.h,NA,112139.45,410.98,38
UKE,2015,GNS_DEF,all,27.7.j,NA,159106.04,397.96,25
UKE,2015,GNS_DEF,all,27.7.k,NA,42275.37,141.87,3
UKE,2015,GNS_SPF,all,27.7.f,NA,42060.68,211.67,27
UKE,2015,GTR_DEF,all,27.7.e,NA,73912.09,234.55,22
UKE,2015,GTR_DEF,all,27.7.f,NA,21602.64,100.65,12
UKE,2015,GTR_DEF,all,27.7.g,NA,54019.17,205.49,13
UKE,2015,GTR_DEF,all,27.7.h,NA,50700.95,186.22,16
UKE,2015,GTR_DEF,all,27.7.j,NA,5116.17,12.81,3
UKE,2015,LLS_FIF,all,27.7.b,NA,9174.75,18.42,3
UKE,2015,LLS_FIF,all,27.7.c,NA,82791.43,142.74,9
UKE,2015,LLS_FIF,all,27.7.e,NA,325067.4,4416.58,679
UKE,2015,LLS_FIF,all,27.7.f,NA,115061.45,4355.67,533
UKE,2015,LLS_FIF,all,27.7.g,NA,5336.61,125,40
UKE,2015,LLS_FIF,all,27.7.h,NA,1396.2,3.2,2
UKE,2015,LLS_FIF,all,27.7.j,NA,73047.6,101.7,3
UKE,2015,LLS_FIF,all,27.7.k,NA,28935.18,43.53,5
UKE,2015,MIS_MIS,all,27.7.b,NA,131477.11,19.53,3
UKE,2015,MIS_MIS,all,27.7.c,NA,94,1,1
UKE,2015,MIS_MIS,all,27.7.d,NA,1805836.45,11294.16,996
UKE,2015,MIS_MIS,all,27.7.e,NA,1938130.39,8225.36,816
UKE,2015,MIS_MIS,all,27.7.f,NA,126722.18,1424.49,382
UKE,2015,MIS_MIS,all,27.7.g,NA,877.24,43,18
UKE,2015,MIS_MIS,all,27.7.h,NA,1578,3,3
UKE,2015,MIS_MIS,all,27.7.j,NA,258653.56,56.08,6
UKE,2015,OTB_CRU,<10m,27.7.d,NA,72793.57,773.5,98
UKE,2015,OTB_CRU,10<24m,27.7.d,NA,118200.58,587.5,33
UKE,2015,OTB_DEF,<10m,27.7.d,NA,36576.07,386,53
UKE,2015,OTB_DEF,<10m,27.7.e,NA,387622.42,3238.75,303
