Country,Year,lvl4,Vessel_length,Area,Species,Landings,Value,FU
ESP,2010,LLS_DEF,all,27.7.k,HKE,279,857271,NA
ESP,2010,OTB_DEF,10<24m,27.7.b,HAD,12,8321,NA
ESP,2010,OTB_DEF,10<24m,27.7.b,HKE,30,44076,NA
ESP,2010,OTB_DEF,10<24m,27.7.b,MEG,18,61016,NA
ESP,2010,OTB_DEF,10<24m,27.7.b,MON,27,0,NA
ESP,2010,OTB_DEF,10<24m,27.7.b,WHG,2,2477,NA
ESP,2010,OTB_DEF,10<24m,27.7.c,HAD,1,961,NA
ESP,2010,OTB_DEF,10<24m,27.7.c,HKE,14,58811,NA
ESP,2010,OTB_DEF,10<24m,27.7.c,MEG,53,203647,NA
ESP,2010,OTB_DEF,10<24m,27.7.c,MON,32,0,NA
ESP,2010,OTB_DEF,10<24m,27.7.c,POL,1,22,NA
ESP,2010,OTB_DEF,10<24m,27.7.h,HAD,69,79582,NA
ESP,2010,OTB_DEF,10<24m,27.7.h,HKE,51,188053,NA
ESP,2010,OTB_DEF,10<24m,27.7.h,MEG,473,1662960,NA
ESP,2010,OTB_DEF,10<24m,27.7.h,MON,210,0,NA
ESP,2010,OTB_DEF,10<24m,27.7.j,HAD,77,113327,NA
ESP,2010,OTB_DEF,10<24m,27.7.j,HKE,1111,3164062,NA
ESP,2010,OTB_DEF,10<24m,27.7.j,MEG,3243,13320391,NA
ESP,2010,OTB_DEF,10<24m,27.7.j,MON,1807,48138,NA
ESP,2010,OTB_DEF,10<24m,27.7.j,POL,1,0,NA
ESP,2010,OTB_DEF,10<24m,27.7.j,WHG,8,13717,NA
ESP,2010,OTB_DEF,10<24m,27.7.k,HAD,7,10644,NA
ESP,2010,OTB_DEF,10<24m,27.7.k,HKE,1159,2157712,NA
ESP,2010,OTB_DEF,10<24m,27.7.k,MEG,446,1450713,NA
ESP,2010,OTB_DEF,10<24m,27.7.k,MON,516,0,NA
ESP,2011,GNS_DEF,all,27.7.c,HKE,17,34895,NA
ESP,2011,GNS_DEF,all,27.7.j,HKE,360,890441,NA
ESP,2011,GNS_DEF,all,27.7.j,MEG,2,11704,NA
ESP,2011,GNS_DEF,all,27.7.j,MON,3,0,NA
ESP,2011,LLS_DEF,all,27.7.b,HKE,622,1980203,NA
ESP,2011,LLS_DEF,all,27.7.c,HAD,6,3836,NA
ESP,2011,LLS_DEF,all,27.7.c,HKE,1528,4835379,NA
ESP,2011,LLS_DEF,all,27.7.h,HAD,4,8222,NA
ESP,2011,LLS_DEF,all,27.7.h,HKE,333,1681110,NA
ESP,2011,LLS_DEF,all,27.7.h,WHG,1,1712,NA
ESP,2011,LLS_DEF,all,27.7.j,HKE,4020,12785060,NA
ESP,2011,LLS_DEF,all,27.7.j,MEG,2,6538,NA
ESP,2011,LLS_DEF,all,27.7.k,HKE,421,1249298,NA
ESP,2011,OTB_DEF,10<24m,27.7.b,HAD,16,15147,NA
ESP,2011,OTB_DEF,10<24m,27.7.b,HKE,107,176261,NA
ESP,2011,OTB_DEF,10<24m,27.7.b,MEG,59,244075,NA
ESP,2011,OTB_DEF,10<24m,27.7.b,MON,88,0,NA
ESP,2011,OTB_DEF,10<24m,27.7.c,HAD,8,15871,NA
ESP,2011,OTB_DEF,10<24m,27.7.c,HKE,431,1079280,NA
ESP,2011,OTB_DEF,10<24m,27.7.c,MEG,230,827046,NA
ESP,2011,OTB_DEF,10<24m,27.7.c,MON,202,0,NA
ESP,2011,OTB_DEF,10<24m,27.7.g,HKE,2,7699,NA
ESP,2011,OTB_DEF,10<24m,27.7.g,MEG,5,25003,NA
ESP,2011,OTB_DEF,10<24m,27.7.g,MON,1,0,NA
ESP,2011,OTB_DEF,10<24m,27.7.g,WHG,2,3813,NA
ESP,2011,OTB_DEF,10<24m,27.7.h,HAD,77,86548,NA
ESP,2011,OTB_DEF,10<24m,27.7.h,HKE,41,158343,NA
ESP,2011,OTB_DEF,10<24m,27.7.h,MEG,292,1082981,NA
ESP,2011,OTB_DEF,10<24m,27.7.h,MON,187,0,NA
ESP,2011,OTB_DEF,10<24m,27.7.j,HAD,24,60925,NA
ESP,2011,OTB_DEF,10<24m,27.7.j,HKE,1174,3363225,NA
ESP,2011,OTB_DEF,10<24m,27.7.j,MEG,3220,14702909,NA
ESP,2011,OTB_DEF,10<24m,27.7.j,MON,1926,113914,NA
ESP,2011,OTB_DEF,10<24m,27.7.j,POL,2,9983,NA
ESP,2011,OTB_DEF,10<24m,27.7.j,WHG,4,9926,NA
ESP,2011,OTB_DEF,10<24m,27.7.k,HKE,431,1041744,NA
ESP,2011,OTB_DEF,10<24m,27.7.k,MEG,51,135258,NA
ESP,2011,OTB_DEF,10<24m,27.7.k,MON,103,0,NA
ESP,2012,GNS_DEF,all,27.7.j,HKE,197,714155,NA
ESP,2012,GNS_DEF,all,27.7.j,MEG,1,3984,NA
ESP,2012,GNS_DEF,all,27.7.j,MON,1,931,NA
ESP,2012,LLS_DEF,all,27.7.b,HKE,364,1571329,NA
ESP,2012,LLS_DEF,all,27.7.c,HKE,1781,6534449,NA
ESP,2012,LLS_DEF,all,27.7.h,HAD,1,525,NA
ESP,2012,LLS_DEF,all,27.7.h,HKE,297,1280193,NA
ESP,2012,LLS_DEF,all,27.7.j,HKE,7397,33792862,NA
ESP,2012,LLS_DEF,all,27.7.k,HKE,582,2119491,NA
ESP,2012,OTB_DEF,10<24m,27.7.b,HAD,2,5853,NA
ESP,2012,OTB_DEF,10<24m,27.7.b,HKE,44,123210,NA
ESP,2012,OTB_DEF,10<24m,27.7.b,MEG,67,380959,NA
ESP,2012,OTB_DEF,10<24m,27.7.b,MON,139,0,NA
ESP,2012,OTB_DEF,10<24m,27.7.c,HAD,2,1859,NA
ESP,2012,OTB_DEF,10<24m,27.7.c,HKE,144,526332,NA
ESP,2012,OTB_DEF,10<24m,27.7.c,MEG,244,1048185,NA
ESP,2012,OTB_DEF,10<24m,27.7.c,MON,204,0,NA
ESP,2012,OTB_DEF,10<24m,27.7.h,HAD,99,244208,NA
ESP,2012,OTB_DEF,10<24m,27.7.h,HKE,46,201665,NA
ESP,2012,OTB_DEF,10<24m,27.7.h,MEG,514,2210377,NA
ESP,2012,OTB_DEF,10<24m,27.7.h,MON,276,0,NA
ESP,2012,OTB_DEF,10<24m,27.7.h,POL,1,0,NA
ESP,2012,OTB_DEF,10<24m,27.7.j,HAD,56,127992,NA
ESP,2012,OTB_DEF,10<24m,27.7.j,HKE,1018,3537944,NA
ESP,2012,OTB_DEF,10<24m,27.7.j,MEG,3118,13244807,NA
ESP,2012,OTB_DEF,10<24m,27.7.j,MON,2130,4368470,NA
ESP,2012,OTB_DEF,10<24m,27.7.j,POL,1,1470,NA
ESP,2012,OTB_DEF,10<24m,27.7.j,WHG,5,11159,NA
ESP,2012,OTB_DEF,10<24m,27.7.k,HKE,491,1505052,NA
ESP,2012,OTB_DEF,10<24m,27.7.k,MEG,129,466036,NA
ESP,2012,OTB_DEF,10<24m,27.7.k,MON,167,183996,NA
ESP,2013,GNS_DEF,all,27.7.j,HKE,268,1065144,NA
ESP,2013,GNS_DEF,all,27.7.j,MON,51,303243,NA
ESP,2013,LLS_DEF,24<40m,27.7.b,HKE,7.17,20999.8,NA
ESP,2013,LLS_DEF,all,27.7.b,HKE,331,1306786,NA
ESP,2013,LLS_DEF,all,27.7.c,HKE,1898,8085654,NA
ESP,2013,LLS_DEF,all,27.7.h,HKE,468,2879444,NA
ESP,2013,LLS_DEF,all,27.7.j,HKE,6238,30146898,NA
ESP,2013,LLS_DEF,all,27.7.j,POL,3,17478,NA
ESP,2013,LLS_DEF,all,27.7.k,HKE,659,2799398,NA
ESP,2013,OTB_DEF,10<24m,27.7.b,HKE,12,57801,NA
ESP,2013,OTB_DEF,10<24m,27.7.b,MEG,149,562165,NA
ESP,2013,OTB_DEF,10<24m,27.7.b,MON,178,0,NA
ESP,2013,OTB_DEF,10<24m,27.7.b,WHG,1,0,NA
ESP,2013,OTB_DEF,10<24m,27.7.c,HKE,197,560204,NA
ESP,2013,OTB_DEF,10<24m,27.7.c,MEG,196,667003,NA
ESP,2013,OTB_DEF,10<24m,27.7.c,MON,186,0,NA
ESP,2013,OTB_DEF,10<24m,27.7.g,HKE,1,0,NA
ESP,2013,OTB_DEF,10<24m,27.7.g,MEG,44,154592,NA
ESP,2013,OTB_DEF,10<24m,27.7.g,MON,16,0,NA
ESP,2013,OTB_DEF,10<24m,27.7.h,HAD,4,9793,NA
ESP,2013,OTB_DEF,10<24m,27.7.h,HKE,34,168494,NA
ESP,2013,OTB_DEF,10<24m,27.7.h,MEG,541,2220287,NA
ESP,2013,OTB_DEF,10<24m,27.7.h,MON,231,40635,NA
ESP,2013,OTB_DEF,10<24m,27.7.j,HAD,2,6794,NA
ESP,2013,OTB_DEF,10<24m,27.7.j,HKE,1392,5464617,NA
ESP,2013,OTB_DEF,10<24m,27.7.j,MEG,3932,16475907,NA
ESP,2013,OTB_DEF,10<24m,27.7.j,MON,2407,223682,NA
ESP,2013,OTB_DEF,10<24m,27.7.j,POL,9,36204,NA
ESP,2013,OTB_DEF,10<24m,27.7.j,WHG,3,3777,NA
ESP,2013,OTB_DEF,10<24m,27.7.k,HKE,312,1040563,NA
ESP,2013,OTB_DEF,10<24m,27.7.k,MEG,40,134798,NA
ESP,2013,OTB_DEF,10<24m,27.7.k,MON,67,9722,NA
ESP,2013,OTB_DEF,24<40m,27.7.h,HAD,2.16,0,NA
ESP,2013,OTB_DEF,24<40m,27.7.h,HKE,2.96,11274,NA
ESP,2013,OTB_DEF,24<40m,27.7.h,MEG,13.68,0,NA
ESP,2013,OTB_DEF,24<40m,27.7.h,MON,12.73,15194.3,NA
ESP,2013,OTB_DEF,24<40m,27.7.h,WHG,0.02,0,NA
ESP,2014,GNS_DEF,all,27.7.j,HKE,527,1811049,NA
ESP,2014,GNS_DEF,all,27.7.j,MON,2,0,NA
ESP,2014,LLS_DEF,all,27.7.b,HKE,1066,4736457,NA
ESP,2014,LLS_DEF,all,27.7.c,HKE,3317,15074883,NA
ESP,2014,LLS_DEF,all,27.7.g,HKE,5,21050,NA
ESP,2014,LLS_DEF,all,27.7.h,HAD,3,0,NA
ESP,2014,LLS_DEF,all,27.7.h,HKE,616,2776495,NA
ESP,2014,LLS_DEF,all,27.7.h,WHG,1,0,NA
ESP,2014,LLS_DEF,all,27.7.j,HKE,7650,30826292,NA
ESP,2014,LLS_DEF,all,27.7.j,POL,3,9362,NA
ESP,2014,LLS_DEF,all,27.7.k,HKE,601,2256835,NA
ESP,2014,OTB_DEF,10<24m,27.7.b,HKE,10,42618,NA
ESP,2014,OTB_DEF,10<24m,27.7.b,MEG,255,957062,NA
ESP,2014,OTB_DEF,10<24m,27.7.b,MON,295,0,NA
ESP,2014,OTB_DEF,10<24m,27.7.c,HKE,249,1095939,NA
ESP,2014,OTB_DEF,10<24m,27.7.c,MEG,410,1668488,NA
ESP,2014,OTB_DEF,10<24m,27.7.c,MON,555,0,NA
ESP,2014,OTB_DEF,10<24m,27.7.g,HKE,4,25725,NA
ESP,2014,OTB_DEF,10<24m,27.7.g,MEG,47,206555,NA
ESP,2014,OTB_DEF,10<24m,27.7.g,MON,17,0,NA
ESP,2014,OTB_DEF,10<24m,27.7.h,HKE,16,89095,NA
ESP,2014,OTB_DEF,10<24m,27.7.h,MEG,359,1497726,NA
ESP,2014,OTB_DEF,10<24m,27.7.h,MON,184,0,NA
ESP,2014,OTB_DEF,10<24m,27.7.j,HKE,1068,4953373,NA
ESP,2014,OTB_DEF,10<24m,27.7.j,MEG,2290,9547024,NA
ESP,2014,OTB_DEF,10<24m,27.7.j,MON,2095,0,NA
ESP,2014,OTB_DEF,10<24m,27.7.j,POL,10,15144,NA
ESP,2014,OTB_DEF,10<24m,27.7.k,HKE,294,933568,NA
ESP,2014,OTB_DEF,10<24m,27.7.k,MEG,20,57576,NA
ESP,2014,OTB_DEF,10<24m,27.7.k,MON,92,0,NA
ESP,2015,GNS_DEF,all,27.7.j,HKE,331,1089533,NA
ESP,2015,LLS_DEF,24<40m,27.7.b,HKE,246.66,1186292,NA
ESP,2015,LLS_DEF,all,27.7.b,HKE,786,3513302,NA
ESP,2015,LLS_DEF,all,27.7.c,HKE,1974,9218044,NA
ESP,2015,LLS_DEF,all,27.7.h,HKE,408,1976170,NA
ESP,2015,LLS_DEF,all,27.7.j,HKE,9679,44443938,NA
ESP,2015,LLS_DEF,all,27.7.j,POL,13,20343,NA
ESP,2015,LLS_DEF,all,27.7.k,HKE,1584,7154157,NA
ESP,2015,OTB_DEF,10<24m,27.7.b,HKE,13,50966,NA
ESP,2015,OTB_DEF,10<24m,27.7.b,MEG,191,796963,NA
ESP,2015,OTB_DEF,10<24m,27.7.b,MON,271,0,NA
ESP,2015,OTB_DEF,10<24m,27.7.c,HKE,227,943164,NA
ESP,2015,OTB_DEF,10<24m,27.7.c,MEG,516,2271511,NA
ESP,2015,OTB_DEF,10<24m,27.7.c,MON,603,0,NA
ESP,2015,OTB_DEF,10<24m,27.7.g,HKE,1,0,NA
ESP,2015,OTB_DEF,10<24m,27.7.g,MEG,10,0,NA
ESP,2015,OTB_DEF,10<24m,27.7.g,MON,6,0,NA
ESP,2015,OTB_DEF,10<24m,27.7.h,HKE,23,94062,NA
ESP,2015,OTB_DEF,10<24m,27.7.h,MEG,293,1341266,NA
ESP,2015,OTB_DEF,10<24m,27.7.h,MON,147,0,NA
ESP,2015,OTB_DEF,10<24m,27.7.j,HKE,1069,4752254,NA
ESP,2015,OTB_DEF,10<24m,27.7.j,MEG,2007,8668459,NA
ESP,2015,OTB_DEF,10<24m,27.7.j,MON,1677,0,NA
ESP,2015,OTB_DEF,10<24m,27.7.j,POL,6,20809,NA
ESP,2015,OTB_DEF,10<24m,27.7.k,HKE,247,825646,NA
ESP,2015,OTB_DEF,10<24m,27.7.k,MEG,24,40444,NA
ESP,2015,OTB_DEF,10<24m,27.7.k,MON,61,0,NA
ESP,2016,GNS_DEF,24<40m,27.7.j,HAD,0.09,0,NA
ESP,2016,GNS_DEF,24<40m,27.7.j,HKE,126.44,324309,NA
ESP,2016,GNS_DEF,24<40m,27.7.j,MEG,0.48,0,NA
ESP,2016,GNS_DEF,24<40m,27.7.j,MON,1.66,9247.9,NA
ESP,2016,GNS_DEF,all,27.7.j,HKE,587,1933437,NA
ESP,2016,GNS_DEF,all,27.7.j,MEG,1,2651,NA
ESP,2016,GNS_DEF,all,27.7.j,MON,6,15587,NA
ESP,2016,LLS_DEF,24<40m,27.7.b,HKE,297.32,1288955,NA
ESP,2016,LLS_DEF,24<40m,27.7.c,HKE,599.62,2760000,NA
ESP,2016,LLS_DEF,24<40m,27.7.h,HKE,75.34,333998,NA
ESP,2016,LLS_DEF,24<40m,27.7.j,HKE,303.98,1238112.3,NA
ESP,2016,LLS_DEF,24<40m,27.7.k,HKE,318.95,1488540,NA
ESP,2016,LLS_DEF,all,27.7.b,HKE,1245,5330991,NA
ESP,2016,LLS_DEF,all,27.7.c,HKE,1892,8238199,NA
ESP,2016,LLS_DEF,all,27.7.h,HKE,1084,5705300,NA
ESP,2016,LLS_DEF,all,27.7.j,HKE,11104,47227359,NA
ESP,2016,LLS_DEF,all,27.7.j,POL,4,11863,NA
ESP,2016,LLS_DEF,all,27.7.k,HKE,1340,6029344,NA
ESP,2016,OTB_DEF,10<24m,27.7.b,HKE,25,72407,NA
ESP,2016,OTB_DEF,10<24m,27.7.b,MEG,255,1017096,NA
ESP,2016,OTB_DEF,10<24m,27.7.b,MON,432,0,NA
ESP,2016,OTB_DEF,10<24m,27.7.c,HKE,415,1627197,NA
ESP,2016,OTB_DEF,10<24m,27.7.c,MEG,500,2279981,NA
ESP,2016,OTB_DEF,10<24m,27.7.c,MON,743,38418,NA
ESP,2016,OTB_DEF,10<24m,27.7.g,HKE,1,4118,NA
ESP,2016,OTB_DEF,10<24m,27.7.g,MEG,9,66535,NA
ESP,2016,OTB_DEF,10<24m,27.7.g,MON,3,0,NA
ESP,2016,OTB_DEF,10<24m,27.7.h,HKE,27,87632,NA
ESP,2016,OTB_DEF,10<24m,27.7.h,MEG,245,1033503,NA
ESP,2016,OTB_DEF,10<24m,27.7.h,MON,106,0,NA
ESP,2016,OTB_DEF,10<24m,27.7.j,HKE,1118,4295238,NA
ESP,2016,OTB_DEF,10<24m,27.7.j,MEG,1923,8272950,NA
ESP,2016,OTB_DEF,10<24m,27.7.j,MON,1658,111510,NA
ESP,2016,OTB_DEF,10<24m,27.7.j,POL,11,23053,NA
ESP,2016,OTB_DEF,10<24m,27.7.k,HKE,144,587778,NA
ESP,2016,OTB_DEF,10<24m,27.7.k,MEG,14,86938,NA
ESP,2016,OTB_DEF,10<24m,27.7.k,MON,28,0,NA
ESP,2017,GNS_DEF,24<40m,27.7.h,HKE,59.69,204528,NA
ESP,2017,GNS_DEF,24<40m,27.7.j,HKE,224.67,604396,NA
ESP,2017,GNS_DEF,all,27.7.h,HKE,34065.04,143959,NA
ESP,2017,GNS_DEF,all,27.7.h,MON,30,192.6,NA
ESP,2017,GNS_DEF,all,27.7.j,HKE,251149.69,882604,NA
ESP,2017,GNS_DEF,all,27.7.j,MEG,100,646,NA
ESP,2017,GNS_DEF,all,27.7.j,MON,3320,21314.4,NA
ESP,2017,LLS_DEF,24<40m,27.7.b,HKE,440.13,2153100,NA
ESP,2017,LLS_DEF,24<40m,27.7.b,MON,0.07,0,NA
ESP,2017,LLS_DEF,24<40m,27.7.c,HKE,286.04,1707244,NA
ESP,2017,LLS_DEF,24<40m,27.7.h,HKE,17.95,107712,NA
ESP,2017,LLS_DEF,24<40m,27.7.j,HKE,211.4,852385,NA
ESP,2017,LLS_DEF,24<40m,27.7.k,HKE,212.13,1251109,NA
ESP,2017,LLS_DEF,all,27.7.b,HKE,247359.82,1169504,NA
ESP,2017,LLS_DEF,all,27.7.b,MON,40,256.8,NA
ESP,2017,LLS_DEF,all,27.7.c,HKE,1235876.54,6018081,NA
ESP,2017,LLS_DEF,all,27.7.c,MON,30,192.6,NA
ESP,2017,LLS_DEF,all,27.7.c,POL,5.4,33,NA
ESP,2017,LLS_DEF,all,27.7.g,HKE,17271.2,123141,NA
ESP,2017,LLS_DEF,all,27.7.h,HKE,768988.57,4818379,NA
ESP,2017,LLS_DEF,all,27.7.h,MON,200,1284,NA
ESP,2017,LLS_DEF,all,27.7.j,HAD,154,139,NA
ESP,2017,LLS_DEF,all,27.7.j,HKE,8808676.1,40794126,NA
ESP,2017,LLS_DEF,all,27.7.j,MON,180,1155.6,NA
ESP,2017,LLS_DEF,all,27.7.j,POL,3003.08,13756,NA
ESP,2017,LLS_DEF,all,27.7.k,HKE,734901.98,4061600,NA
ESP,2017,LLS_DEF,all,27.7.k,MON,250,1605,NA
ESP,2017,OTB_DEF,24<40m,27.7.b,HKE,16007,49320,NA
ESP,2017,OTB_DEF,24<40m,27.7.b,MEG,240380,1552854.8,NA
ESP,2017,OTB_DEF,24<40m,27.7.b,MON,406880,2612169.6,NA
ESP,2017,OTB_DEF,24<40m,27.7.b,POL,92,257,NA
ESP,2017,OTB_DEF,24<40m,27.7.c,HKE,301432,1225595,NA
ESP,2017,OTB_DEF,24<40m,27.7.c,MEG,480930,3106807.8,NA
ESP,2017,OTB_DEF,24<40m,27.7.c,MON,711270,4566353.4,NA
ESP,2017,OTB_DEF,24<40m,27.7.c,POL,529,1921,NA
ESP,2017,OTB_DEF,24<40m,27.7.h,HKE,6144,15252,NA
ESP,2017,OTB_DEF,24<40m,27.7.h,MEG,56780,366798.8,NA
ESP,2017,OTB_DEF,24<40m,27.7.h,MON,29000,186180,NA
ESP,2017,OTB_DEF,24<40m,27.7.h,POL,70,288,NA
ESP,2017,OTB_DEF,24<40m,27.7.j,HKE,804766.72,2882408,NA
ESP,2017,OTB_DEF,24<40m,27.7.j,MEG,2093790,13525883.4,NA
ESP,2017,OTB_DEF,24<40m,27.7.j,MON,1806860,11600041.2,NA
ESP,2017,OTB_DEF,24<40m,27.7.j,POL,17257,62819,NA
ESP,2017,OTB_DEF,24<40m,27.7.j,SOL,57,608,NA
ESP,2017,OTB_DEF,24<40m,27.7.k,HKE,226254,947334,NA
ESP,2017,OTB_DEF,24<40m,27.7.k,MEG,29000,187340,NA
ESP,2017,OTB_DEF,24<40m,27.7.k,MON,72600,466092,NA
ESP,2018,GNS_DEF,all,27.7.j,HKE,276.06367,823589,NA
ESP,2018,GNS_DEF,all,27.7.j,MEG,0.983,4541.46,NA
ESP,2018,GNS_DEF,all,27.7.j,MON,3.17,20509.9,NA
ESP,2018,GNS_DEF,all,27.7.j,POL,0.01515,63,NA
ESP,2018,LLS_DEF,24<40m,27.7.b,HKE,0.00661,0,NA
ESP,2018,LLS_DEF,24<40m,27.7.c,HKE,0.04254,0,NA
ESP,2018,LLS_DEF,24<40m,27.7.h,HKE,0.01847,0,NA
ESP,2018,LLS_DEF,24<40m,27.7.j,HKE,0.06503,0,NA
ESP,2018,LLS_DEF,24<40m,27.7.k,HKE,0.00674,0,NA
ESP,2018,LLS_DEF,all,27.7.b,HKE,124.9338999,472777,NA
ESP,2018,LLS_DEF,all,27.7.b,MON,0.08,517.6,NA
ESP,2018,LLS_DEF,all,27.7.c,HKE,629.2185998,2719980,NA
ESP,2018,LLS_DEF,all,27.7.c,MON,0.38,2458.6,NA
ESP,2018,LLS_DEF,all,27.7.c,WHG,0.020299999,16,NA
ESP,2018,LLS_DEF,all,27.7.g,HKE,12.51515,51040,NA
ESP,2018,LLS_DEF,all,27.7.h,HKE,1223.15618,7167349,NA
ESP,2018,LLS_DEF,all,27.7.h,MON,0.17,1099.9,NA
ESP,2018,LLS_DEF,all,27.7.h,POL,0.539419998,2382,NA
ESP,2018,LLS_DEF,all,27.7.j,HAD,0.032,86,NA
ESP,2018,LLS_DEF,all,27.7.j,HKE,7912.10741,40003911,NA
ESP,2018,LLS_DEF,all,27.7.j,MEG,0.1675,773.85,NA
ESP,2018,LLS_DEF,all,27.7.j,MON,0.44,2846.8,NA
ESP,2018,LLS_DEF,all,27.7.j,POL,4.511450003,20130,NA
ESP,2018,LLS_DEF,all,27.7.k,HKE,175.0380401,834742,NA
ESP,2018,LLS_DEF,all,27.7.k,MON,0.53,3429.1,NA
ESP,2018,OTB_DEF,24<40m,27.7.b,HKE,3.66,5442,NA
ESP,2018,OTB_DEF,24<40m,27.7.c,COD,0.136,850,NA
ESP,2018,OTB_DEF,24<40m,27.7.c,HAD,0.256,681,NA
ESP,2018,OTB_DEF,24<40m,27.7.c,HKE,298.5767998,926220,NA
ESP,2018,OTB_DEF,24<40m,27.7.c,WHG,0.057,120,NA
ESP,2018,OTB_DEF,24<40m,27.7.g,HKE,1.965,7290,NA
ESP,2018,OTB_DEF,24<40m,27.7.h,HAD,0.056,179,NA
ESP,2018,OTB_DEF,24<40m,27.7.h,HKE,11.62520001,32421,NA
ESP,2018,OTB_DEF,24<40m,27.7.j,COD,0.06,263,NA
ESP,2018,OTB_DEF,24<40m,27.7.j,HAD,0.294,714,NA
ESP,2018,OTB_DEF,24<40m,27.7.j,HKE,1080.01739,3987768,NA
ESP,2018,OTB_DEF,24<40m,27.7.j,POL,5.519460007,21037,NA
ESP,2018,OTB_DEF,24<40m,27.7.k,HKE,301.732,1107907,NA
ESP,2018,OTB_DEF,all,27.7.b,MEG,11.343,52404.66,NA
ESP,2018,OTB_DEF,all,27.7.b,MON,32.84,212474.8,NA
ESP,2018,OTB_DEF,all,27.7.c,MEG,468.58,2164839.6,NA
ESP,2018,OTB_DEF,all,27.7.c,MON,704.85,4560379.5,NA
ESP,2018,OTB_DEF,all,27.7.g,MEG,4.199,19399.38,NA
ESP,2018,OTB_DEF,all,27.7.g,MON,3.97,25685.9,NA
ESP,2018,OTB_DEF,all,27.7.h,MEG,128.18,592191.6,NA
ESP,2018,OTB_DEF,all,27.7.h,MON,65.18,421714.6,NA
ESP,2018,OTB_DEF,all,27.7.j,MEG,1778.36,8216023.2,NA
ESP,2018,OTB_DEF,all,27.7.j,MON,1746.38,11299078.6,NA
ESP,2018,OTB_DEF,all,27.7.k,MEG,63.53,293508.6,NA
ESP,2018,OTB_DEF,all,27.7.k,MON,122.34,791539.8,NA
FRA,2009,DRB_MOL,all,27.7.e,PLE,13,23053,NA
FRA,2009,DRB_MOL,all,27.7.e,SOL,26,290750,NA
FRA,2009,FPO_CRU,all,27.7.d,POL,1,1691,NA
FRA,2009,FPO_CRU,all,27.7.e,POL,4,13306,NA
FRA,2009,GNS_DEF,all,27.7.b,HAD,7,6199,NA
FRA,2009,GNS_DEF,all,27.7.b,HKE,259,790215,NA
FRA,2009,GNS_DEF,all,27.7.b,MON,20,80877,NA
FRA,2009,GNS_DEF,all,27.7.c,HKE,421,1643343,NA
FRA,2009,GNS_DEF,all,27.7.c,MON,293,1334236,NA
FRA,2009,GNS_DEF,all,27.7.d,COD,120,271463,NA
FRA,2009,GNS_DEF,all,27.7.d,POL,14,28680,NA
FRA,2009,GNS_DEF,all,27.7.e,COD,8,28267,NA
FRA,2009,GNS_DEF,all,27.7.e,MON,479,2082586,NA
FRA,2009,GNS_DEF,all,27.7.e,PLE,4,11316,NA
FRA,2009,GNS_DEF,all,27.7.e,POL,99,339656,NA
FRA,2009,GNS_DEF,all,27.7.e,SOL,11,130011,NA
FRA,2009,GNS_DEF,all,27.7.g,HKE,3,9047,NA
FRA,2009,GNS_DEF,all,27.7.h,HKE,64,196629,NA
FRA,2009,GNS_DEF,all,27.7.h,MON,89,389038,NA
FRA,2009,GNS_DEF,all,27.7.h,POL,19,72332,NA
FRA,2009,GNS_DEF,all,27.7.j,COD,1,2969,NA
FRA,2009,GNS_DEF,all,27.7.j,HAD,10,10092,NA
FRA,2009,GNS_DEF,all,27.7.j,HKE,2820,8398674,NA
FRA,2009,GNS_DEF,all,27.7.j,MON,288,1170621,NA
FRA,2009,GNS_DEF,all,27.7.j,POL,3,7012,NA
FRA,2009,GNS_DEF,all,27.7.k,HKE,1032,3309190,NA
FRA,2009,GNS_DEF,all,27.7.k,MON,124,478045,NA
FRA,2009,GTR_DEF,all,27.7.d,COD,315,657938,NA
FRA,2009,GTR_DEF,all,27.7.d,PLE,435,774769,NA
FRA,2009,GTR_DEF,all,27.7.d,POL,14,34740,NA
FRA,2009,GTR_DEF,all,27.7.d,SOL,1836,17699064,NA
FRA,2009,GTR_DEF,all,27.7.d,WHG,29,31836,NA
FRA,2009,GTR_DEF,all,27.7.e,COD,18,61570,NA
FRA,2009,GTR_DEF,all,27.7.e,HKE,1,2603,NA
FRA,2009,GTR_DEF,all,27.7.e,MON,738,3223764,NA
FRA,2009,GTR_DEF,all,27.7.e,PLE,15,47762,NA
FRA,2009,GTR_DEF,all,27.7.e,POL,42,142981,NA
FRA,2009,GTR_DEF,all,27.7.e,SOL,93,933190,NA
FRA,2009,GTR_DEF,all,27.7.f,POL,1,2091,NA
FRA,2009,GTR_DEF,all,27.7.g,COD,5,9524,NA
FRA,2009,GTR_DEF,all,27.7.g,MON,13,53931,NA
FRA,2009,GTR_DEF,all,27.7.g,POL,2,7283,NA
FRA,2009,GTR_DEF,all,27.7.h,COD,16,48554,NA
FRA,2009,GTR_DEF,all,27.7.h,MON,408,1795435,NA
FRA,2009,GTR_DEF,all,27.7.h,POL,13,42768,NA
FRA,2009,LHM_DEF,all,27.7.d,POL,39,117989,NA
FRA,2009,LHM_DEF,all,27.7.e,POL,161,703843,NA
FRA,2009,LHM_DEF,all,27.7.h,POL,45,267066,NA
FRA,2009,LLS_DEF,all,27.7.d,POL,3,8300,NA
FRA,2009,LLS_DEF,all,27.7.e,POL,27,119688,NA
FRA,2009,MIS_MIS,all,27.7.b,HKE,32,96064,NA
