fleet,metier,year,stock,L,D,V,metier2,Country,CatchKG
IE_Other_24<40m,MIS_MIS_27.7.g,2016,WHG,442.49,226.6416083,407584.79,MIS_MIS,IE,669131.6083
IE_Other_24<40m,MIS_MIS_27.7.g,2017,WHG,30.81,3.217303411,27412.03,MIS_MIS,IE,34027.30341
IE_Other_24<40m,MIS_MIS_27.7.j,2015,HAD,0.48,0,404.78,MIS_MIS,IE,480
IE_Other_24<40m,MIS_MIS_27.7.j,2016,HAD,0.06,0.111242735,50.6,MIS_MIS,IE,171.242735
IE_Other_24<40m,MIS_MIS_27.7.j,2016,WHG,13,10.26417391,13402.5,MIS_MIS,IE,23264.17391
IE_Other_24<40m,MIS_MIS_27.7.j,2017,COD,0.02,0,56.6,MIS_MIS,IE,20
IE_Other_24<40m,MIS_MIS_27.7.j,2017,WHG,0.02,0.00105,37.2,MIS_MIS,IE,21.05
IE_Otter_10<24m,OTB_CRU_27.7.b,2009,HAD,10.61,0,14754.93,OTB_CRU,IE,10610
IE_Otter_10<24m,OTB_CRU_27.7.b,2009,WHG,1.83,0,2275.8,OTB_CRU,IE,1830
IE_Otter_10<24m,OTB_CRU_27.7.b,2010,HAD,5.56,0,7943.51,OTB_CRU,IE,5560
IE_Otter_10<24m,OTB_CRU_27.7.b,2010,WHG,5.05,0,6374.69,OTB_CRU,IE,5050
IE_Otter_10<24m,OTB_CRU_27.7.b,2011,HAD,21.51,0,30092.94,OTB_CRU,IE,21510
IE_Otter_10<24m,OTB_CRU_27.7.b,2011,WHG,14.3,0,18129.17,OTB_CRU,IE,14300
IE_Otter_10<24m,OTB_CRU_27.7.b,2012,HAD,12.17,0,16782.48,OTB_CRU,IE,12170
IE_Otter_10<24m,OTB_CRU_27.7.b,2012,WHG,24.07,0,29845.56,OTB_CRU,IE,24070
IE_Otter_10<24m,OTB_CRU_27.7.b,2013,HAD,39.9,0,54991.27,OTB_CRU,IE,39900
IE_Otter_10<24m,OTB_CRU_27.7.b,2013,WHG,36.22,0,45702.68,OTB_CRU,IE,36220
IE_Otter_10<24m,OTB_CRU_27.7.b,2014,HAD,24.31,0,33977.08,OTB_CRU,IE,24310
IE_Otter_10<24m,OTB_CRU_27.7.b,2014,WHG,21.16,6.105990786,26682.28,OTB_CRU,IE,27265.99079
IE_Otter_10<24m,OTB_CRU_27.7.b,2015,HAD,12.23,0,16666.67,OTB_CRU,IE,12230
IE_Otter_10<24m,OTB_CRU_27.7.b,2015,WHG,8.92,2.573980993,11104.8,OTB_CRU,IE,11493.98099
IE_Otter_10<24m,OTB_CRU_27.7.b,2016,HAD,17.12,6.987176883,23236.18,OTB_CRU,IE,24107.17688
IE_Otter_10<24m,OTB_CRU_27.7.b,2016,WHG,8.56,6.758690667,10593.45,OTB_CRU,IE,15318.69067
IE_Otter_10<24m,OTB_CRU_27.7.b,2017,HAD,9.38,3.828254636,14201.77,OTB_CRU,IE,13208.25464
IE_Otter_10<24m,OTB_CRU_27.7.b,2017,WHG,3.04,0.170294676,4191.91,OTB_CRU,IE,3210.294676
IE_Otter_10<24m,OTB_CRU_27.7.c,2010,WHG,0.04,0,61.95,OTB_CRU,IE,40
IE_Otter_10<24m,OTB_CRU_27.7.c,2011,WHG,0.18,0,255.06,OTB_CRU,IE,180
IE_Otter_10<24m,OTB_CRU_27.7.c,2012,WHG,0.08,0,104.64,OTB_CRU,IE,80
IE_Otter_10<24m,OTB_CRU_27.7.f,2016,WHG,0.28,0,418.87,OTB_CRU,IE,280
IE_Otter_10<24m,OTB_CRU_27.7.g,2009,COD,97.61,0,222899.85,OTB_CRU,IE,97610
IE_Otter_10<24m,OTB_CRU_27.7.g,2009,HAD,93.27,0,143388.42,OTB_CRU,IE,93270
IE_Otter_10<24m,OTB_CRU_27.7.g,2009,WHG,32.11,0,40513.52,OTB_CRU,IE,32110
IE_Otter_10<24m,OTB_CRU_27.7.g,2010,COD,137.58,0,317835.4,OTB_CRU,IE,137580
IE_Otter_10<24m,OTB_CRU_27.7.g,2010,HAD,74.97,0,114949.36,OTB_CRU,IE,74970
IE_Otter_10<24m,OTB_CRU_27.7.g,2010,WHG,52.1,0,65707.56,OTB_CRU,IE,52100
IE_Otter_10<24m,OTB_CRU_27.7.g,2011,COD,102.45,0,235016.7,OTB_CRU,IE,102450
IE_Otter_10<24m,OTB_CRU_27.7.g,2011,HAD,79.05,0,122405.75,OTB_CRU,IE,79050
IE_Otter_10<24m,OTB_CRU_27.7.g,2011,WHG,36.09,0,45815.65,OTB_CRU,IE,36090
IE_Otter_10<24m,OTB_CRU_27.7.g,2012,COD,161.09,0,377436.79,OTB_CRU,IE,161090
IE_Otter_10<24m,OTB_CRU_27.7.g,2012,HAD,103.23,0,161196.06,OTB_CRU,IE,103230
IE_Otter_10<24m,OTB_CRU_27.7.g,2012,WHG,45.88,0,58431.06,OTB_CRU,IE,45880
IE_Otter_10<24m,OTB_CRU_27.7.g,2013,COD,142.21,14.5349392,328753.96,OTB_CRU,IE,156744.9392
IE_Otter_10<24m,OTB_CRU_27.7.g,2013,HAD,78.58,101.4019052,122747.72,OTB_CRU,IE,179981.9052
IE_Otter_10<24m,OTB_CRU_27.7.g,2013,WHG,40.18,0,50860.58,OTB_CRU,IE,40180
IE_Otter_10<24m,OTB_CRU_27.7.g,2014,COD,138.23,13.67189647,326072.44,OTB_CRU,IE,151901.8965
IE_Otter_10<24m,OTB_CRU_27.7.g,2014,HAD,101.58,116.1024863,156459.01,OTB_CRU,IE,217682.4863
IE_Otter_10<24m,OTB_CRU_27.7.g,2014,WHG,58.34,16.83475926,73496.8,OTB_CRU,IE,75174.75926
IE_Otter_10<24m,OTB_CRU_27.7.g,2015,COD,138.5,13.50398743,322212.18,OTB_CRU,IE,152003.9874
IE_Otter_10<24m,OTB_CRU_27.7.g,2015,HAD,102.46,113.053131,158780.28,OTB_CRU,IE,215513.131
IE_Otter_10<24m,OTB_CRU_27.7.g,2015,WHG,93.09,47.6803257,118011.01,OTB_CRU,IE,140770.3257
IE_Otter_10<24m,OTB_CRU_27.7.g,2016,COD,104.2,0,237074.13,OTB_CRU,IE,104200
IE_Otter_10<24m,OTB_CRU_27.7.g,2016,HAD,105.57,187.5768056,163937.18,OTB_CRU,IE,293146.8056
IE_Otter_10<24m,OTB_CRU_27.7.g,2016,WHG,57.65,29.52809944,73201.56,OTB_CRU,IE,87178.09944
IE_Otter_10<24m,OTB_CRU_27.7.g,2017,COD,90.57,6.881944765,240259.54,OTB_CRU,IE,97451.94477
IE_Otter_10<24m,OTB_CRU_27.7.g,2017,HAD,124.85,221.8335151,212532.85,OTB_CRU,IE,346683.5151
IE_Otter_10<24m,OTB_CRU_27.7.g,2017,WHG,76.56,7.994701368,105093.59,OTB_CRU,IE,84554.70137
IE_Otter_10<24m,OTB_CRU_27.7.h,2012,WHG,0.06,0,82.33,OTB_CRU,IE,60
IE_Otter_10<24m,OTB_CRU_27.7.h,2013,WHG,0.06,0,77.55,OTB_CRU,IE,60
IE_Otter_10<24m,OTB_CRU_27.7.h,2014,WHG,0.26,0,308.76,OTB_CRU,IE,260
IE_Otter_10<24m,OTB_CRU_27.7.h,2015,WHG,0.08,0,100.19,OTB_CRU,IE,80
IE_Otter_10<24m,OTB_CRU_27.7.h,2016,WHG,0.48,0,613.03,OTB_CRU,IE,480
IE_Otter_10<24m,OTB_CRU_27.7.h,2017,WHG,0.55,0,848.99,OTB_CRU,IE,550
IE_Otter_10<24m,OTB_CRU_27.7.j,2009,COD,0.29,0,613.13,OTB_CRU,IE,290
IE_Otter_10<24m,OTB_CRU_27.7.j,2009,HAD,5.2,0,7081.07,OTB_CRU,IE,5200
IE_Otter_10<24m,OTB_CRU_27.7.j,2009,WHG,1.72,0,2015.48,OTB_CRU,IE,1720
IE_Otter_10<24m,OTB_CRU_27.7.j,2010,COD,0.3,0,635.68,OTB_CRU,IE,300
IE_Otter_10<24m,OTB_CRU_27.7.j,2010,HAD,11.3,0,14930.08,OTB_CRU,IE,11300
IE_Otter_10<24m,OTB_CRU_27.7.j,2010,WHG,3.44,0,4107.13,OTB_CRU,IE,3440
IE_Otter_10<24m,OTB_CRU_27.7.j,2011,COD,0.97,0,2082.26,OTB_CRU,IE,970
IE_Otter_10<24m,OTB_CRU_27.7.j,2011,HAD,6.16,0,8247.18,OTB_CRU,IE,6160
IE_Otter_10<24m,OTB_CRU_27.7.j,2011,WHG,2.68,0,3154.58,OTB_CRU,IE,2680
IE_Otter_10<24m,OTB_CRU_27.7.j,2012,COD,0.51,0,1091.23,OTB_CRU,IE,510
IE_Otter_10<24m,OTB_CRU_27.7.j,2012,HAD,13.84,0,18080.61,OTB_CRU,IE,13840
IE_Otter_10<24m,OTB_CRU_27.7.j,2012,WHG,6.29,0,7535.57,OTB_CRU,IE,6290
IE_Otter_10<24m,OTB_CRU_27.7.j,2013,COD,0.13,0,288.16,OTB_CRU,IE,130
IE_Otter_10<24m,OTB_CRU_27.7.j,2013,HAD,9.6,0,12825.13,OTB_CRU,IE,9600
IE_Otter_10<24m,OTB_CRU_27.7.j,2013,WHG,5.34,0,6288.03,OTB_CRU,IE,5340
IE_Otter_10<24m,OTB_CRU_27.7.j,2014,COD,0.2,0,409.84,OTB_CRU,IE,200
IE_Otter_10<24m,OTB_CRU_27.7.j,2014,HAD,2.38,0,3093.55,OTB_CRU,IE,2380
IE_Otter_10<24m,OTB_CRU_27.7.j,2014,WHG,1.58,0.455929373,1884.31,OTB_CRU,IE,2035.929373
IE_Otter_10<24m,OTB_CRU_27.7.j,2015,COD,0.45,0,950.64,OTB_CRU,IE,450
IE_Otter_10<24m,OTB_CRU_27.7.j,2015,HAD,1.51,0,2009.67,OTB_CRU,IE,1510
IE_Otter_10<24m,OTB_CRU_27.7.j,2015,WHG,1.75,4.651034623,2120.75,OTB_CRU,IE,6401.034623
IE_Otter_10<24m,OTB_CRU_27.7.j,2016,COD,0.6,0,1252.88,OTB_CRU,IE,600
IE_Otter_10<24m,OTB_CRU_27.7.j,2016,HAD,2.93,1.459640112,3856.03,OTB_CRU,IE,4389.640112
IE_Otter_10<24m,OTB_CRU_27.7.j,2016,WHG,3.04,2.400237592,3678.75,OTB_CRU,IE,5440.237592
IE_Otter_10<24m,OTB_CRU_27.7.j,2017,COD,0.01,0.000759856,16.45,OTB_CRU,IE,10.759856
IE_Otter_10<24m,OTB_CRU_27.7.j,2017,HAD,1.1,0.547987597,1731.61,OTB_CRU,IE,1647.987597
IE_Otter_10<24m,OTB_CRU_27.7.j,2017,WHG,3.27,0.171675,5422.29,OTB_CRU,IE,3441.675
IE_Otter_10<24m,OTB_CRU_27.7.k,2011,WHG,0.08,0,118.93,OTB_CRU,IE,80
IE_Otter_10<24m,OTB_CRU_27.7.k,2014,WHG,0.04,0,47.88,OTB_CRU,IE,40
IE_Otter_10<24m,OTB_DEF_27.7.b,2009,HAD,132.68,0,179954.45,OTB_DEF,IE,132680
IE_Otter_10<24m,OTB_DEF_27.7.b,2009,WHG,72,0,87479.48,OTB_DEF,IE,72000
IE_Otter_10<24m,OTB_DEF_27.7.b,2010,HAD,120.61,0,166540.91,OTB_DEF,IE,120610
IE_Otter_10<24m,OTB_DEF_27.7.b,2010,WHG,117.11,0,144568.73,OTB_DEF,IE,117110
IE_Otter_10<24m,OTB_DEF_27.7.b,2011,HAD,145.14,0,206120.39,OTB_DEF,IE,145140
IE_Otter_10<24m,OTB_DEF_27.7.b,2011,WHG,113.49,0,141037.39,OTB_DEF,IE,113490
IE_Otter_10<24m,OTB_DEF_27.7.b,2012,HAD,116.29,0,156337.73,OTB_DEF,IE,116290
IE_Otter_10<24m,OTB_DEF_27.7.b,2012,WHG,171.67,0,209442.82,OTB_DEF,IE,171670
IE_Otter_10<24m,OTB_DEF_27.7.b,2013,HAD,86.51,0,120062.24,OTB_DEF,IE,86510
IE_Otter_10<24m,OTB_DEF_27.7.b,2013,WHG,281.72,0,345018.39,OTB_DEF,IE,281720
IE_Otter_10<24m,OTB_DEF_27.7.b,2014,HAD,124.94,0,175076.79,OTB_DEF,IE,124940
IE_Otter_10<24m,OTB_DEF_27.7.b,2014,WHG,259.14,52.95706186,320560.82,OTB_DEF,IE,312097.0619
IE_Otter_10<24m,OTB_DEF_27.7.b,2015,HAD,59.18,3.199398945,84192.32,OTB_DEF,IE,62379.39895
IE_Otter_10<24m,OTB_DEF_27.7.b,2015,WHG,104.04,20.82557204,128317.47,OTB_DEF,IE,124865.572
IE_Otter_10<24m,OTB_DEF_27.7.b,2016,HAD,43.82,17.88423211,61196.21,OTB_DEF,IE,61704.23211
IE_Otter_10<24m,OTB_DEF_27.7.b,2016,WHG,49.95,16.76865146,64740.71,OTB_DEF,IE,66718.65146
IE_Otter_10<24m,OTB_DEF_27.7.b,2017,HAD,36.44,14.87223683,62436.43,OTB_DEF,IE,51312.23683
IE_Otter_10<24m,OTB_DEF_27.7.b,2017,WHG,80.06,4.484841496,117621.28,OTB_DEF,IE,84544.8415
IE_Otter_10<24m,OTB_DEF_27.7.e,2017,WHG,0.27,0,337.68,OTB_DEF,IE,270
IE_Otter_10<24m,OTB_DEF_27.7.f,2009,WHG,3.28,0,4506.35,OTB_DEF,IE,3280
IE_Otter_10<24m,OTB_DEF_27.7.f,2011,WHG,8.07,0,9798.59,OTB_DEF,IE,8070
IE_Otter_10<24m,OTB_DEF_27.7.g,2009,COD,315.62,0,706620.35,OTB_DEF,IE,315620
IE_Otter_10<24m,OTB_DEF_27.7.g,2009,HAD,1139.99,0,1638945.17,OTB_DEF,IE,1139990
IE_Otter_10<24m,OTB_DEF_27.7.g,2009,WHG,672.45,0,804943.63,OTB_DEF,IE,672450
IE_Otter_10<24m,OTB_DEF_27.7.g,2010,COD,346.7,0,798561.95,OTB_DEF,IE,346700
IE_Otter_10<24m,OTB_DEF_27.7.g,2010,HAD,910.89,0,1307164.93,OTB_DEF,IE,910890
IE_Otter_10<24m,OTB_DEF_27.7.g,2010,WHG,1147.17,0,1372635.56,OTB_DEF,IE,1147170
IE_Otter_10<24m,OTB_DEF_27.7.g,2011,COD,346.3,0,777496.99,OTB_DEF,IE,346300
IE_Otter_10<24m,OTB_DEF_27.7.g,2011,HAD,1217.47,0,1775878.07,OTB_DEF,IE,1217470
IE_Otter_10<24m,OTB_DEF_27.7.g,2011,WHG,1355.38,0,1628408.89,OTB_DEF,IE,1355380
IE_Otter_10<24m,OTB_DEF_27.7.g,2012,COD,474.66,0,1068017.36,OTB_DEF,IE,474660
IE_Otter_10<24m,OTB_DEF_27.7.g,2012,HAD,1324.05,0,1927195.67,OTB_DEF,IE,1324050
IE_Otter_10<24m,OTB_DEF_27.7.g,2012,WHG,1462.18,0,1779850.44,OTB_DEF,IE,1462180
IE_Otter_10<24m,OTB_DEF_27.7.g,2013,COD,465.14,41.69805859,1063221.56,OTB_DEF,IE,506838.0586
IE_Otter_10<24m,OTB_DEF_27.7.g,2013,HAD,823.41,238.2277704,1197949.1,OTB_DEF,IE,1061637.77
IE_Otter_10<24m,OTB_DEF_27.7.g,2013,WHG,2003.36,0,2393849.95,OTB_DEF,IE,2003360
IE_Otter_10<24m,OTB_DEF_27.7.g,2014,COD,414,36.42561174,975473.79,OTB_DEF,IE,450425.6117
IE_Otter_10<24m,OTB_DEF_27.7.g,2014,HAD,631.03,182.3871781,930996.72,OTB_DEF,IE,813417.1781
IE_Otter_10<24m,OTB_DEF_27.7.g,2014,WHG,1944.43,222.1097455,2343356.94,OTB_DEF,IE,2166539.746
IE_Otter_10<24m,OTB_DEF_27.7.g,2015,COD,341.61,55.30805471,778031.79,OTB_DEF,IE,396918.0547
IE_Otter_10<24m,OTB_DEF_27.7.g,2015,HAD,561.32,735.4861027,822488.94,OTB_DEF,IE,1296806.103
IE_Otter_10<24m,OTB_DEF_27.7.g,2015,WHG,1932.27,989.7017749,2308219.97,OTB_DEF,IE,2921971.775
IE_Otter_10<24m,OTB_DEF_27.7.g,2016,COD,269.11,25.71522368,597576.97,OTB_DEF,IE,294825.2237
IE_Otter_10<24m,OTB_DEF_27.7.g,2016,HAD,654.79,1163.431058,951990,OTB_DEF,IE,1818221.058
IE_Otter_10<24m,OTB_DEF_27.7.g,2016,WHG,2388.85,1566.831999,2843987.83,OTB_DEF,IE,3955681.999
IE_Otter_10<24m,OTB_DEF_27.7.g,2017,COD,208.37,15.83295697,565177.9,OTB_DEF,IE,224202.957
IE_Otter_10<24m,OTB_DEF_27.7.g,2017,HAD,579.52,1029.691301,961912.61,OTB_DEF,IE,1609211.301
IE_Otter_10<24m,OTB_DEF_27.7.g,2017,WHG,1818.06,189.8494214,2434568.62,OTB_DEF,IE,2007909.421
IE_Otter_10<24m,OTB_DEF_27.7.h,2015,WHG,0.07,0,70.8,OTB_DEF,IE,70
IE_Otter_10<24m,OTB_DEF_27.7.h,2017,WHG,0.05,0,49.14,OTB_DEF,IE,50
IE_Otter_10<24m,OTB_DEF_27.7.j,2009,COD,25.44,0,55010.58,OTB_DEF,IE,25440
IE_Otter_10<24m,OTB_DEF_27.7.j,2009,HAD,540.36,0,695267.49,OTB_DEF,IE,540360
IE_Otter_10<24m,OTB_DEF_27.7.j,2009,WHG,206.76,0,244261.78,OTB_DEF,IE,206760
IE_Otter_10<24m,OTB_DEF_27.7.j,2010,COD,40.43,0,87553.18,OTB_DEF,IE,40430
IE_Otter_10<24m,OTB_DEF_27.7.j,2010,HAD,476.81,0,609686.63,OTB_DEF,IE,476810
IE_Otter_10<24m,OTB_DEF_27.7.j,2010,WHG,373.84,0,442797.64,OTB_DEF,IE,373840
IE_Otter_10<24m,OTB_DEF_27.7.j,2011,COD,48.04,0,102275.43,OTB_DEF,IE,48040
IE_Otter_10<24m,OTB_DEF_27.7.j,2011,HAD,391.41,0,505366.76,OTB_DEF,IE,391410
IE_Otter_10<24m,OTB_DEF_27.7.j,2011,WHG,249.67,0,298054.63,OTB_DEF,IE,249670
IE_Otter_10<24m,OTB_DEF_27.7.j,2012,COD,43.29,0,90882.1,OTB_DEF,IE,43290
IE_Otter_10<24m,OTB_DEF_27.7.j,2012,HAD,451.4,0,575222.46,OTB_DEF,IE,451400
IE_Otter_10<24m,OTB_DEF_27.7.j,2012,WHG,406.68,0,487541.98,OTB_DEF,IE,406680
IE_Otter_10<24m,OTB_DEF_27.7.j,2013,COD,44.21,0,94182.76,OTB_DEF,IE,44210
IE_Otter_10<24m,OTB_DEF_27.7.j,2013,HAD,285.53,0,364169.25,OTB_DEF,IE,285530
IE_Otter_10<24m,OTB_DEF_27.7.j,2013,WHG,351.2,0,423327.95,OTB_DEF,IE,351200
IE_Otter_10<24m,OTB_DEF_27.7.j,2014,COD,46.58,0,100105.46,OTB_DEF,IE,46580
IE_Otter_10<24m,OTB_DEF_27.7.j,2014,HAD,242.47,0,311128.3,OTB_DEF,IE,242470
IE_Otter_10<24m,OTB_DEF_27.7.j,2014,WHG,419.04,30.16059369,504463.23,OTB_DEF,IE,449200.5937
IE_Otter_10<24m,OTB_DEF_27.7.j,2015,COD,50.31,0.113506566,107662.49,OTB_DEF,IE,50423.50657
IE_Otter_10<24m,OTB_DEF_27.7.j,2015,HAD,151.9,275.6708716,194325.25,OTB_DEF,IE,427570.8716
IE_Otter_10<24m,OTB_DEF_27.7.j,2015,WHG,148.94,395.8429407,178976.3,OTB_DEF,IE,544782.9407
IE_Otter_10<24m,OTB_DEF_27.7.j,2016,COD,40.9,2.002520649,86198.02,OTB_DEF,IE,42902.52065
IE_Otter_10<24m,OTB_DEF_27.7.j,2016,HAD,176.77,88.06160517,225982.77,OTB_DEF,IE,264831.6052
IE_Otter_10<24m,OTB_DEF_27.7.j,2016,WHG,151.27,57.4081778,181032.38,OTB_DEF,IE,208678.1778
IE_Otter_10<24m,OTB_DEF_27.7.j,2017,COD,29.75,2.260548605,82525.32,OTB_DEF,IE,32010.54861
IE_Otter_10<24m,OTB_DEF_27.7.j,2017,HAD,178.17,344.4443543,294117.81,OTB_DEF,IE,522614.3543
IE_Otter_10<24m,OTB_DEF_27.7.j,2017,WHG,138.94,7.294369201,232764.44,OTB_DEF,IE,146234.3692
IE_Otter_10<24m,OTB_DEF_27.7.k,2017,WHG,0.12,0,255.15,OTB_DEF,IE,120
IE_Otter_10<24m,SSC_DEF_27.7.b,2011,HAD,1.4,0,1814.1,SSC_DEF,IE,1400
IE_Otter_10<24m,SSC_DEF_27.7.b,2011,WHG,2.31,0,2831.8,SSC_DEF,IE,2310
IE_Otter_10<24m,SSC_DEF_27.7.b,2012,HAD,1.21,0,1582.87,SSC_DEF,IE,1210
IE_Otter_10<24m,SSC_DEF_27.7.b,2012,WHG,2,0,2443.04,SSC_DEF,IE,2000
IE_Otter_10<24m,SSC_DEF_27.7.b,2013,HAD,18.6,0,23962.44,SSC_DEF,IE,18600
IE_Otter_10<24m,SSC_DEF_27.7.b,2013,WHG,113.63,0,145917.54,SSC_DEF,IE,113630
IE_Otter_10<24m,SSC_DEF_27.7.b,2014,HAD,17.16,0,23713.28,SSC_DEF,IE,17160
IE_Otter_10<24m,SSC_DEF_27.7.b,2014,WHG,115.85,33.43001162,153636.28,SSC_DEF,IE,149280.0116
IE_Otter_10<24m,SSC_DEF_27.7.b,2015,HAD,1.21,0,1601.17,SSC_DEF,IE,1210
IE_Otter_10<24m,SSC_DEF_27.7.b,2015,WHG,22.51,11.14611854,30519.46,SSC_DEF,IE,33656.11854
IE_Otter_10<24m,SSC_DEF_27.7.b,2016,HAD,1.95,3.008363637,2548.77,SSC_DEF,IE,4958.363637
IE_Otter_10<24m,SSC_DEF_27.7.b,2016,WHG,37.72,13.67089733,53522.91,SSC_DEF,IE,51390.89733
IE_Otter_10<24m,SSC_DEF_27.7.b,2017,HAD,1.79,2.761523544,2704.98,SSC_DEF,IE,4551.523544
IE_Otter_10<24m,SSC_DEF_27.7.b,2017,WHG,48.27,27.62506602,93664.25,SSC_DEF,IE,75895.06602
IE_Otter_10<24m,SSC_DEF_27.7.g,2009,COD,6.31,0,14569.62,SSC_DEF,IE,6310
IE_Otter_10<24m,SSC_DEF_27.7.g,2009,HAD,66.64,0,90223.81,SSC_DEF,IE,66640
IE_Otter_10<24m,SSC_DEF_27.7.g,2009,WHG,185.09,0,221578.54,SSC_DEF,IE,185090
IE_Otter_10<24m,SSC_DEF_27.7.g,2010,COD,15.81,0,36463.05,SSC_DEF,IE,15810
IE_Otter_10<24m,SSC_DEF_27.7.g,2010,HAD,92.81,0,125731.58,SSC_DEF,IE,92810
IE_Otter_10<24m,SSC_DEF_27.7.g,2010,WHG,225,0,272664.18,SSC_DEF,IE,225000
IE_Otter_10<24m,SSC_DEF_27.7.g,2011,COD,28.59,0,64925.69,SSC_DEF,IE,28590
IE_Otter_10<24m,SSC_DEF_27.7.g,2011,HAD,386.26,0,526730.72,SSC_DEF,IE,386260
IE_Otter_10<24m,SSC_DEF_27.7.g,2011,WHG,588.93,0,706027.03,SSC_DEF,IE,588930
IE_Otter_10<24m,SSC_DEF_27.7.g,2012,COD,72.54,0,156481.85,SSC_DEF,IE,72540
IE_Otter_10<24m,SSC_DEF_27.7.g,2012,HAD,585.79,0,786996.64,SSC_DEF,IE,585790
IE_Otter_10<24m,SSC_DEF_27.7.g,2012,WHG,835.32,0,998626.82,SSC_DEF,IE,835320
IE_Otter_10<24m,SSC_DEF_27.7.g,2013,COD,75.42,5.240578758,170054.62,SSC_DEF,IE,80660.57876
IE_Otter_10<24m,SSC_DEF_27.7.g,2013,HAD,292.77,0,398321.7,SSC_DEF,IE,292770
IE_Otter_10<24m,SSC_DEF_27.7.g,2013,WHG,735.36,0,880072.1,SSC_DEF,IE,735360
IE_Otter_10<24m,SSC_DEF_27.7.g,2014,COD,82.75,47.50074036,192008.91,SSC_DEF,IE,130250.7404
IE_Otter_10<24m,SSC_DEF_27.7.g,2014,HAD,285.67,110.3643787,396617.23,SSC_DEF,IE,396034.3787
IE_Otter_10<24m,SSC_DEF_27.7.g,2014,WHG,967.27,279.1182329,1157580.34,SSC_DEF,IE,1246388.233
IE_Otter_10<24m,SSC_DEF_27.7.g,2015,COD,44.98,0.858246533,100747.86,SSC_DEF,IE,45838.24653
IE_Otter_10<24m,SSC_DEF_27.7.g,2015,HAD,225.6,87.15722282,319012.55,SSC_DEF,IE,312757.2228
IE_Otter_10<24m,SSC_DEF_27.7.g,2015,WHG,771.58,382.0578477,926272.81,SSC_DEF,IE,1153637.848
IE_Otter_10<24m,SSC_DEF_27.7.g,2016,COD,37.44,1.533991417,82568.27,SSC_DEF,IE,38973.99142
IE_Otter_10<24m,SSC_DEF_27.7.g,2016,HAD,197.75,258.7716672,274786.79,SSC_DEF,IE,456521.6672
IE_Otter_10<24m,SSC_DEF_27.7.g,2016,WHG,846.55,306.815963,1015357.31,SSC_DEF,IE,1153365.963
IE_Otter_10<24m,SSC_DEF_27.7.g,2017,COD,29.76,1.579390932,82982.32,SSC_DEF,IE,31339.39093
IE_Otter_10<24m,SSC_DEF_27.7.g,2017,HAD,275.98,361.1418696,480622.2,SSC_DEF,IE,637121.8696
IE_Otter_10<24m,SSC_DEF_27.7.g,2017,WHG,734.62,420.42523,1041820.6,SSC_DEF,IE,1155045.23
IE_Otter_10<24m,SSC_DEF_27.7.j,2009,COD,0.32,0,702.65,SSC_DEF,IE,320
IE_Otter_10<24m,SSC_DEF_27.7.j,2009,HAD,27.03,0,34342.59,SSC_DEF,IE,27030
IE_Otter_10<24m,SSC_DEF_27.7.j,2009,WHG,22.26,0,26618.59,SSC_DEF,IE,22260
IE_Otter_10<24m,SSC_DEF_27.7.j,2010,COD,2.67,0,5789.48,SSC_DEF,IE,2670
IE_Otter_10<24m,SSC_DEF_27.7.j,2010,HAD,20.71,0,25690.31,SSC_DEF,IE,20710
IE_Otter_10<24m,SSC_DEF_27.7.j,2010,WHG,48.73,0,57328.7,SSC_DEF,IE,48730
IE_Otter_10<24m,SSC_DEF_27.7.j,2011,COD,8.57,0,17874.72,SSC_DEF,IE,8570
IE_Otter_10<24m,SSC_DEF_27.7.j,2011,HAD,46.21,0,56273.87,SSC_DEF,IE,46210
IE_Otter_10<24m,SSC_DEF_27.7.j,2011,WHG,30.31,0,35125.22,SSC_DEF,IE,30310
IE_Otter_10<24m,SSC_DEF_27.7.j,2012,COD,8.45,0,17996.28,SSC_DEF,IE,8450
IE_Otter_10<24m,SSC_DEF_27.7.j,2012,HAD,92.89,0,113194.94,SSC_DEF,IE,92890
IE_Otter_10<24m,SSC_DEF_27.7.j,2012,WHG,201.01,0,237030.1,SSC_DEF,IE,201010
IE_Otter_10<24m,SSC_DEF_27.7.j,2013,COD,13.61,0,29209.5,SSC_DEF,IE,13610
IE_Otter_10<24m,SSC_DEF_27.7.j,2013,HAD,73.16,0,89142.41,SSC_DEF,IE,73160
IE_Otter_10<24m,SSC_DEF_27.7.j,2013,WHG,314.7,0,368108.93,SSC_DEF,IE,314700
IE_Otter_10<24m,SSC_DEF_27.7.j,2014,COD,21.7,0,46532.1,SSC_DEF,IE,21700
IE_Otter_10<24m,SSC_DEF_27.7.j,2014,HAD,64.47,0,77691.89,SSC_DEF,IE,64470
IE_Otter_10<24m,SSC_DEF_27.7.j,2014,WHG,268.53,77.48779478,310759.03,SSC_DEF,IE,346017.7948
IE_Otter_10<24m,SSC_DEF_27.7.j,2015,COD,17.69,0.338338869,37580.46,SSC_DEF,IE,18028.33887
IE_Otter_10<24m,SSC_DEF_27.7.j,2015,HAD,62.03,0,76640.87,SSC_DEF,IE,62030
IE_Otter_10<24m,SSC_DEF_27.7.j,2015,WHG,187.38,92.78363817,221288.88,SSC_DEF,IE,280163.6382
IE_Otter_10<24m,SSC_DEF_27.7.j,2016,COD,10.93,0.447823733,23083.36,SSC_DEF,IE,11377.82373
